month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2012-04,Oklahoma,0,NA,10982,8339,440,678,0,4,4,0,1216,1623,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23286
2012-04,Oregon,26,NA,10426,9978,0,0,12,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20442
2012-04,Pennsylvania,235,NA,29,71424,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71690
2012-04,Puerto Rico,0,NA,980,152,8,27,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1167
2012-04,Rhode Island,0,NA,953,720,17,116,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1806
2012-04,South Carolina,5724,NA,7911,4404,159,230,0,5,2,0,828,784,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20048
2012-04,South Dakota,0,NA,2122,2937,42,167,0,0,1,0,86,182,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5538
2012-04,Tennessee,6058,NA,15736,10927,0,617,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33338
2012-04,Texas,12043,NA,36296,28840,1282,1752,0,44,34,0,4399,4164,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88867
2012-04,Utah,11153,NA,2968,3317,82,141,0,2,0,0,184,292,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18140
2012-04,Vermont,0,NA,1321,1468,27,46,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2862
2012-04,Virgin Islands,0,NA,25,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2012-04,Virginia,0,NA,17649,12196,594,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30439
2012-04,Washington,12297,NA,14790,11022,617,460,0,3,1,0,1071,1105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41366
2012-04,West Virginia,280,NA,5629,5942,107,345,0,4,5,2,769,1560,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14643
2012-04,Wisconsin,13383,NA,14046,11444,260,12,0,0,1,0,22,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39410
2012-04,Wyoming,372,NA,1786,1974,39,95,3,1,2,0,117,190,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4579
2012-03,Alabama,596,NA,15995,12285,358,789,0,10,19,0,1832,2074,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33964
2012-03,Alaska,0,NA,3047,3112,145,181,0,7,6,0,206,182,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6886
2012-03,Arizona,6413,NA,13484,9115,466,592,0,6,2,0,1420,810,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32310
2012-03,Arkansas,3302,NA,6928,6170,107,353,0,9,22,0,928,2002,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19824
2012-03,California,31724,NA,36137,38797,74,0,0,0,0,0,483,353,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107573
2012-03,Colorado,4787,NA,16271,14039,362,952,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36411
2012-03,Connecticut,11431,NA,6139,4498,163,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22234
2012-03,Delaware,0,NA,1350,1057,34,41,0,0,0,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2486
2012-03,District of Columbia,0,NA,34,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2012-03,Florida,0,NA,41823,21504,836,1514,359,51,31,0,1159,729,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68009
2012-03,Georgia,11662,NA,14631,9607,277,601,0,14,24,0,1625,2072,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40518
2012-03,Guam,0,NA,30,36,3,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72
2012-03,Hawaii,1547,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1547
2012-03,Idaho,2808,NA,3474,5160,118,167,0,2,11,0,322,698,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12760
2012-03,Illinois,72936,NA,17725,14376,0,775,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105812
2012-03,Indiana,12257,NA,18763,13250,672,555,0,1,2,0,4,606,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46111
2012-03,Iowa,10534,NA,162,3926,25,5,0,0,1,0,1,117,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14773
2012-03,Kansas,1203,NA,8582,7394,248,331,0,3,11,0,445,499,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18716
2012-03,Kentucky,185109,NA,11306,9638,162,611,0,2,18,0,1744,2466,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211057
2012-03,Louisiana,0,NA,11125,8996,347,459,0,3,8,0,1065,1193,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23196
2012-03,Maine,0,NA,4007,3768,103,202,0,18,32,0,75,143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8348
2012-03,Mariana Islands,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2012-03,Maryland,8,NA,6244,5099,46,17,0,1,2,0,72,155,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11645
2012-03,Massachusetts,9842,NA,5410,3128,163,149,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18697
2012-03,Michigan,24910,NA,1575,12952,186,39,1,0,2,0,1,346,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40012
2012-03,Minnesota,18431,NA,10954,12722,305,359,0,3,5,0,158,575,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43516
2012-03,Mississippi,493,NA,6661,5848,139,278,0,32,32,0,1004,1466,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15955
2012-03,Missouri,4623,NA,20609,15430,617,791,0,8,16,0,859,1513,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44469
2012-03,Montana,1379,NA,3784,4832,65,227,8,2,12,1,387,1026,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11723
2012-03,Nebraska,4354,NA,124,2542,8,3,0,0,0,0,3,92,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7126
2012-03,Nevada,1672,NA,5913,4642,211,380,0,0,2,0,348,170,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13338
2012-03,New Hampshire,2824,NA,4593,3402,24,1,9,0,0,0,0,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10866
2012-03,New Jersey,0,NA,4266,3154,166,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7587
2012-03,New Mexico,611,NA,5722,5160,249,279,0,7,0,1,434,776,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13239
2012-03,New York,2886,NA,8068,17056,552,128,440,0,0,0,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29139
2012-03,North Carolina,22750,NA,746,12962,429,169,0,5,10,0,1560,2586,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41221
2012-03,North Dakota,1745,NA,2657,3621,49,98,0,0,2,0,46,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8337
2012-03,Ohio,0,NA,33749,19245,886,1146,0,1,1,0,1087,1064,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57181
2012-03,Oklahoma,0,NA,14529,10953,565,786,0,5,6,0,1524,2029,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30398
2012-03,Oregon,65,NA,12906,12430,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25401
2012-03,Pennsylvania,280,NA,64,92661,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93005
2012-03,Puerto Rico,0,NA,1249,187,4,27,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1467
2012-03,Rhode Island,0,NA,1167,934,16,120,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2237
2012-03,South Carolina,6909,NA,11548,6054,211,298,1,5,7,0,936,985,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26955
2012-03,South Dakota,0,NA,2847,3863,59,149,0,0,0,0,83,240,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7242
2012-03,Tennessee,5440,NA,19732,14661,0,757,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40590
2012-03,Texas,21989,NA,47874,37409,1596,2216,0,49,33,0,5486,5623,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122295
2012-03,Utah,10779,NA,4131,4265,72,171,0,1,1,0,222,396,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20038
2012-03,Vermont,0,NA,1679,1776,32,78,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3565
2012-03,Virgin Islands,0,NA,15,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
2012-03,Virginia,0,NA,21304,14545,753,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36602
2012-03,Washington,12738,NA,17010,12812,822,578,1,4,4,2,1269,1370,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46610
2012-03,West Virginia,385,NA,7815,7501,142,418,1,4,10,0,870,1939,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19085
2012-03,Wisconsin,14127,NA,17351,14968,331,20,0,0,0,0,28,279,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47104
2012-03,Wyoming,424,NA,2352,2485,36,111,3,1,3,0,141,266,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5822
2012-02,Alabama,573,NA,18348,13565,312,988,0,14,18,0,3015,3158,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39993
2012-02,Alaska,0,NA,2622,2353,118,179,0,5,11,0,202,222,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5712
2012-02,Arizona,3002,NA,14082,8959,387,678,0,5,2,1,2023,1180,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30320
2012-02,Arkansas,2742,NA,8513,7724,114,619,0,12,28,0,1643,3908,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25303
2012-02,California,25314,NA,30902,31877,72,0,0,0,0,0,607,415,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89188
2012-02,Colorado,2752,NA,17069,14133,358,1094,0,0,0,0,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35411
2012-02,Connecticut,9696,NA,5957,4073,133,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19861
2012-02,Delaware,0,NA,1463,950,28,55,0,0,0,0,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2503
2012-02,District of Columbia,0,NA,36,2,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2012-02,Florida,0,NA,43744,22852,747,1817,1149,57,28,1,1639,1148,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73182
2012-02,Georgia,11666,NA,18514,11296,216,908,0,29,37,0,2765,3630,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49066
2012-02,Guam,0,NA,43,41,5,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91
2012-02,Hawaii,1257,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1257
2012-02,Idaho,2264,NA,3273,4340,78,250,0,3,13,0,444,1111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11776
2012-02,Illinois,55426,NA,17750,14271,0,896,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88343
2012-02,Indiana,9076,NA,19808,14257,568,714,0,0,0,0,1,1129,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45553
2012-02,Iowa,11797,NA,153,3884,23,10,0,0,1,0,4,204,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16076
2012-02,Kansas,1311,NA,8293,7353,237,564,0,4,11,0,710,788,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19272
2012-02,Kentucky,180668,NA,14498,11882,202,1136,0,11,11,1,2698,4384,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215496
2012-02,Louisiana,0,NA,12534,9441,248,580,0,1,4,0,1574,1754,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26139
2012-02,Maine,0,NA,3446,3473,94,170,0,15,21,0,100,228,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7547
2012-02,Mariana Islands,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2012-02,Maryland,39,NA,6192,5519,58,19,0,0,4,0,101,253,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12186
2012-02,Massachusetts,8308,NA,4431,2478,176,142,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15536
2012-02,Michigan,24751,NA,1492,12631,239,60,0,0,0,0,1,500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39674
2012-02,Minnesota,14201,NA,9320,9761,270,324,0,1,6,0,198,822,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34904
2012-02,Mississippi,545,NA,8447,7201,135,468,0,34,39,0,1669,2593,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21136
2012-02,Missouri,3485,NA,23012,16630,597,1139,0,6,23,0,1340,2805,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49037
2012-02,Montana,1207,NA,3705,4128,73,322,19,2,13,0,619,1722,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11811
2012-02,Nebraska,4458,NA,96,2418,23,7,0,0,0,0,5,177,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7184
2012-02,Nevada,1809,NA,5623,3881,210,405,0,2,0,0,434,263,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12627
2012-02,New Hampshire,2630,NA,4297,3128,43,6,5,0,0,0,1,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10126
2012-02,New Jersey,0,NA,3556,2862,127,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6545
2012-02,New Mexico,754,NA,5702,4863,159,371,0,7,12,0,648,1111,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13631
2012-02,New York,2765,NA,8269,17120,561,122,279,0,0,0,0,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29129
2012-02,North Carolina,24362,NA,857,16115,482,419,0,8,21,1,2765,4434,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49479
2012-02,North Dakota,1169,NA,2569,3031,53,98,0,0,0,0,64,208,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7192
2012-02,Ohio,0,NA,35526,19840,770,1576,0,0,1,0,1669,1864,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61246
2012-02,Oklahoma,0,NA,15562,11793,443,1128,0,6,18,0,2158,3331,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34440
2012-02,Oregon,35,NA,12089,11200,0,0,15,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23339
2012-02,Pennsylvania,239,NA,67,89116,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89424
2012-02,Puerto Rico,0,NA,1123,178,7,19,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1327
2012-02,Rhode Island,0,NA,1142,793,14,115,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2064
2012-02,South Carolina,5497,NA,15798,7433,287,448,0,3,8,0,1634,1786,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32897
2012-02,South Dakota,0,NA,2818,3739,56,156,0,0,0,1,133,357,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7261
2012-02,Tennessee,5111,NA,25658,17153,0,1103,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49025
2012-02,Texas,13453,NA,54703,40563,1424,3175,0,83,59,0,8262,8831,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130571
2012-02,Utah,7682,NA,3561,3811,49,202,0,3,1,0,304,591,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16204
2012-02,Vermont,0,NA,1602,1501,28,51,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3182
2012-02,Virgin Islands,0,NA,33,4,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38
2012-02,Virginia,0,NA,24439,15704,833,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40976
2012-02,Washington,10962,NA,16266,11830,708,663,10,1,5,0,1690,1911,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44047
2012-02,West Virginia,148,NA,8774,8171,161,674,0,1,8,0,1354,3752,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23043
2012-02,Wisconsin,16860,NA,18262,11969,321,27,0,0,2,0,47,424,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47912
2012-02,Wyoming,288,NA,2094,2124,47,145,0,0,3,0,190,434,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5325
2012-01,Alabama,518,NA,11998,11176,265,501,0,8,18,0,1791,2082,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28358
2012-01,Alaska,0,NA,1645,1713,58,102,0,4,7,0,155,140,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3824
2012-01,Arizona,2946,NA,9570,6969,321,421,0,3,0,0,1302,691,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22223
2012-01,Arkansas,2372,NA,4886,5554,80,318,0,8,24,0,883,1988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16113
2012-01,California,23099,NA,25812,25757,59,0,3,0,0,0,420,268,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75418
2012-01,Colorado,2815,NA,13711,11801,274,1930,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30531
2012-01,Connecticut,9009,NA,4894,3904,147,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17958
2012-01,Delaware,0,NA,1168,820,23,40,0,0,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2054
2012-01,District of Columbia,0,NA,43,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2012-01,Florida,4,NA,34951,18761,587,1402,768,41,32,0,1203,716,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58468
2012-01,Georgia,10964,NA,10796,8258,176,457,0,24,21,1,1595,1897,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34191
2012-01,Guam,0,NA,29,42,3,4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78
2012-01,Hawaii,1057,NA,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1079
2012-01,Idaho,2503,NA,2368,3491,56,154,0,1,8,0,316,625,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9525
2012-01,Illinois,64346,NA,13424,11581,0,607,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89958
2012-01,Indiana,5044,NA,14224,10574,511,468,0,0,1,0,0,506,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31328
2012-01,Iowa,10390,NA,142,3006,16,4,0,0,1,0,5,99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13663
2012-01,Kansas,1688,NA,6316,6557,205,314,0,4,9,0,452,426,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15972
2012-01,Kentucky,178454,NA,8633,7855,154,531,1,14,8,0,1606,2081,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199339
2012-01,Louisiana,0,NA,8549,9237,215,364,0,4,9,0,893,1042,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20314
2012-01,Maine,0,NA,2438,2777,91,112,0,12,31,0,62,102,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5625
2012-01,Mariana Islands,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2012-01,Maryland,1,NA,4431,4196,28,13,0,1,1,0,71,150,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8893
2012-01,Massachusetts,7171,NA,4008,2157,128,133,15,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13612
2012-01,Michigan,19146,NA,1224,8653,166,39,0,0,1,0,0,290,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29519
2012-01,Minnesota,12424,NA,7238,7956,196,266,0,0,8,0,164,528,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28780
2012-01,Mississippi,525,NA,4703,6212,98,257,1,43,49,0,938,1523,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14352
2012-01,Missouri,2910,NA,15948,12991,442,788,0,10,20,0,796,1433,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35338
2012-01,Montana,998,NA,2684,3218,50,186,9,1,10,0,417,957,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8531
2012-01,Nebraska,3996,NA,75,2613,17,4,0,0,0,0,5,101,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6811
2012-01,Nevada,1343,NA,4416,3282,165,276,0,1,0,0,304,201,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9988
2012-01,New Hampshire,2323,NA,3406,2573,22,1,2,0,0,0,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8336
2012-01,New Jersey,0,NA,2920,2293,99,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5312
2012-01,New Mexico,425,NA,3960,3531,140,202,1,3,10,0,395,648,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9317
2012-01,New York,2703,NA,6654,11877,402,88,223,0,0,0,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21957
2012-01,North Carolina,19968,NA,564,11920,390,164,0,11,17,0,1601,2345,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36985
2012-01,North Dakota,642,NA,1862,2709,42,72,0,0,1,0,44,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5492
2012-01,Ohio,0,NA,22307,13742,532,760,0,1,0,0,931,941,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39215
2012-01,Oklahoma,0,NA,11440,9760,372,693,0,5,8,0,1428,1791,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25498
2012-01,Oregon,45,NA,8921,8346,1,52,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17368
2012-01,Pennsylvania,257,NA,19,66405,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66682
2012-01,Puerto Rico,0,NA,806,108,5,17,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936
2012-01,Rhode Island,0,NA,868,681,16,106,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1671
2012-01,South Carolina,5424,NA,8972,5218,156,282,0,5,8,0,922,914,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21901
2012-01,South Dakota,0,NA,2000,3541,42,105,0,2,2,0,83,209,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5984
2012-01,Tennessee,3810,NA,18029,12590,0,713,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35142
2012-01,Texas,10360,NA,38234,34319,1196,1945,0,54,51,0,5152,5066,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96394
2012-01,Utah,5689,NA,2681,3052,53,139,0,1,0,0,204,368,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12187
2012-01,Vermont,0,NA,945,1048,24,34,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2051
2012-01,Virgin Islands,2,NA,23,5,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
2012-01,Virginia,0,NA,15822,11720,577,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28119
2012-01,Washington,9621,NA,12273,8772,513,423,15,4,0,0,1035,1086,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33742
2012-01,West Virginia,257,NA,5384,6047,137,331,1,1,8,0,842,1856,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14865
2012-01,Wisconsin,22425,NA,12254,8655,227,22,0,0,3,0,37,229,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43852
